notification_date;event_type;message;user_id;stimulus;target_component
2024-04-22 00:44:32;behavior;Nifty Blackburn clicked on Form component.;2113;Click;Form
2024-04-22 00:44:32;behavior;Sharp Bose searched for Image.;5681;Type;Image
2024-04-22 00:44:32;behavior;User Crazy Khayyam visualized 1039.;4364;Visualization;Button
2024-04-22 00:44:32;behavior;Serene Jang swiped Image.;4384;Swipe;Image
2024-04-22 00:44:32;behavior;Elated Ramanujan searched for Image.;4145;Type;Button
2024-04-22 00:44:32;behavior;User Serene Yalow visualized 1026.;4662;Visualization;Image
2024-04-22 00:44:32;behavior;User Happy Villani visualized 1031.;1257;Visualization;Link
2024-04-22 00:44:32;behavior;Xenodochial Perlman hovered over Menu.;3748;Hover;Image
2024-04-22 00:44:32;behavior;Stupefied Boyd hovered over Form.;3375;Hover;Link
2024-04-22 00:44:32;behavior;Heuristic Diffie scrolled over Menu.;2008;Scroll;Form
2024-04-22 00:44:32;behavior;Busy Maxwell clicked on Form component.;2938;Click;Button
2024-04-22 00:44:32;behavior;Hungry Poincare clicked on Menu component.;1237;Click;Form
2024-04-22 00:44:32;behavior;Vigorous Lehmann hovered over Link.;4778;Hover;Button
2024-04-22 00:44:32;behavior;Vibrant Margulis clicked on Menu component.;3442;Click;Button
2024-04-22 00:44:32;behavior;Stoic Borg scrolled over Form.;5274;Scroll;Menu
2024-04-22 00:44:32;behavior;Interesting Elion scrolled over Menu.;1521;Scroll;Link
2024-04-22 00:44:32;behavior;Jolly Black scrolled over Link.;2059;Scroll;Link
2024-04-22 00:44:32;behavior;Stoic Satoshi scrolled over Link.;4257;Scroll;Menu
2024-04-22 00:44:32;behavior;Keen Galileo hovered over Menu.;1616;Hover;Image
2024-04-22 00:44:32;behavior;Fervent Agnesi hovered over Form.;3702;Hover;Image
2024-04-22 00:44:32;behavior;Gallant Benz searched for Link.;2094;Type;Menu
2024-04-22 00:44:32;behavior;User Fervent Neumann visualized 1010.;3892;Visualization;Link
2024-04-22 00:44:32;behavior;Recursing Einstein swiped Menu.;4236;Swipe;Menu
2024-04-22 00:44:32;behavior;Upbeat Hellman hovered over Menu.;4068;Hover;Button
2024-04-22 00:44:32;behavior;Happy Babbage scrolled over Image.;5043;Scroll;Form
2024-04-22 00:44:32;behavior;Blissful Matsumoto clicked on Link component.;2884;Click;Button
2024-04-22 00:44:32;behavior;Wonderful Golick clicked on Form component.;5398;Click;Image
2024-04-22 00:44:32;behavior;Determined Neumann clicked on Form component.;5309;Click;Button
2024-04-22 00:44:32;behavior;Naughty Booth swiped Image.;2333;Swipe;Menu
2024-04-22 00:44:32;behavior;Determined Banzai swiped Image.;2077;Swipe;Image
2024-04-22 00:44:32;behavior;Amazing Ishizaka scrolled over Button.;1508;Scroll;Menu
